# RYA-489 Section 6 replication-grade per-line data product
# Every value below is PROJECTED from a committed artifact; this
# file measures nothing. Regenerate with the generator named below.
# star: solar
# element: Fe
# Teff: 5772.0
# log_g: 4.438
# Fe_H: 0.0
# xi_microturb: 1.0
# params_source: GBS: Heiter+2015 (Teff/logg), Jofré+2014 ([Fe/H], ξ)
# reference_stack: py3.12 + numpy 2.x (RYA-517 reference stack)
# damping_source: synthesis
# replication_grade: yes
# gold_version: Fe_I=v5
# commit_sha: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# input_commit: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# litscan_anchor: best_external Amarsi et al. 2021 (A&A 653, A141) sigma_ext 0.04
# generated_utc: 2026-09-24T19:24:31+00:00
# generator_script: scripts/generate_perline_product.py
# invocation: ISPEC_DIR=/mnt/codex-data/engines/ispec_src ~/venv_rya1103/bin/python scripts/generate_perline_product.py --star solar --element Fe --damping-source synthesis   # Sirius: the GES damping needs iSpec
# sources: damping_source=synthesis; replication_grade=yes; linelist=linelist_solar.csv; canonical_gf=canonical_gf.csv; problem_children=problem_children.csv
# discovery: FEED-DRIVEN (RYA-1229): every published product in data/products/solar/Fe.json, resolved to its own per-line artifact through `provenance.copied_to` and gated on n_lines value-equality
# products_published: 160
# products_with_perline_evidence: 139
# products_unresolved: 21
#
# appendix_species: Fe II
# website_export: species-specific subset; source rows are unchanged
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,gf_source,gf_grade,gf_sigma_dex,damping_rad,damping_stark,damping_vdW,damping_form,hfs_isotope_note,band,holding,tier,selector,route,treatment,instrument,arm,method,ew_mA,reduced_ew,red_chi2,sigma_A_dex,sigma_A_basis,engine,scale,A_X_line,status,reason_code,reason_note
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,73.335,0.0488493237264266,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.805,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,46.705,0.0759127916705946,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.844,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,67.38,0.0476319455353587,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.498,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,78.618,0.0643482267243103,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.637,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,30.813,0.0305312471651994,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.392,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,41.687,0.0443844501991807,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.467,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,36.031,0.038742615053781,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.23,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,53.243,0.0665250690485548,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.049,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,98.425,0.0486010382789189,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.552,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,145.938,0.0825753619818361,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.405,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,56.435,0.0331657224810519,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.334,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,84.348,0.0531832407804535,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.399,in_aggregate,,
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,74.225,0.0236363099234536,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.621,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,52.84,0.0364219197725779,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.592,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,52.92,0.0212978009152658,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.322,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,74.328,0.0351899188736811,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.426,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,34.207,0.01884800084421,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.4,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,43.275,0.0284975524270509,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.47,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,36.574,0.0256283250154269,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.186,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,53.243,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,98.425,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.550999999999999,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,145.938,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.404,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,56.435,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.332999999999999,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,84.348,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,74.225,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,52.84,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.590999999999999,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,52.92,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,74.328,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.425,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,34.207,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.399,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,43.275,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,36.574,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.185,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,60.868,0.0518613755530734,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.1,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,100.197,0.0503719351329479,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.553,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,146.715,0.0769100307520806,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.401,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,67.035,0.0367429733642217,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.339,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,89.105,0.0724906631791562,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.444,in_aggregate,,
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,76.336,0.0245809082737866,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.63,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,52.176,0.0383648640961245,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.614,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,61.708,0.0228765447660705,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.327,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,82.567,0.0384079907620757,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.436,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,32.625,0.0194423070308142,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.409,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,43.717,0.0267944684921268,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.465,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,34.813,0.0241987842207439,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.186,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,53.243,0.0665250690485548,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.049,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,98.425,0.0486010382789189,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.552,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,145.938,0.0825753619818361,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.405,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,56.435,0.0331657224810519,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.334,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,84.348,0.0531832407804535,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.399,in_aggregate,,
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,74.225,0.0236363099234536,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.621,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,52.84,0.0364219197725779,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.592,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,52.92,0.0212978009152658,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.322,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,74.328,0.0351899188736811,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.426,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,34.207,0.01884800084421,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.4,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,43.275,0.0284975524270509,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.47,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,36.574,0.0256283250154269,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.186,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,53.243,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,98.425,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.550999999999999,in_aggregate,,
